DATE,SHARE_CODE,ISSUER_NAME,INVESTOR_NAME,INVESTOR_TYPE,LOCAL_FOREIGN,NATIONALITY,DOMICILE,HOLDINGS_SCRIPLESS,HOLDINGS_SCRIP,TOTAL_HOLDING_SHARES,PERCENTAGE
02-27-26,SGRO,PRIME AGRI RESOURCES Tbk,BOUNCED PTE LTD,CP,A,,SINGAPORE,90.541000000000,0,90.541000000000,"4.0,98"
02-27-26,SGRO,PRIME AGRI RESOURCES Tbk,PT BUANA ANGGANA MANDURA,CP,L,,INDONESIA,89.923000000000,0,89.923000000000,"4.0,94"
02-27-26,SGRO,PRIME AGRI RESOURCES Tbk,PT GITA RAYA PERSADA,CP,L,,INDONESIA,81.673000000000,0,81.673000000000,"4.0,49"
02-27-26,SGRO,PRIME AGRI RESOURCES Tbk,PT BUMI DAKARA AGRAPANA,CP,L,,INDONESIA,79.95000000000,0,79.95000000000,4.0000000
02-27-26,SGRO,PRIME AGRI RESOURCES Tbk,PICTET TR,CP,A,,LUXEMBOURG,22.644000000000,0,22.644000000000,"0.0,25"
02-27-26,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,PT EMPU SAHID INTERNATIONAL,CP,L,,INDONESIA,868.9510.142,15.000000000,883.9510.142,"78.0,97"
02-27-26,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,"SAHID INSANADI, PT",CP,L,,INDONESIA,68.010.926,0,68.010.926,6.000008
02-27-26,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,Retno Wijayaningsih,ID,L,INDONESIAN,,40.005000000000,0,40.005000000000,"3.0,57"
02-27-26,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,SUKAMDANI S. GITOSARDJONO,ID,L,INDONESIAN,,36.489000000000,0,36.489000000000,"0.0,26"
02-27-26,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,NY.YULIAH SUKAMDANI,ID,L,INDONESIAN,INDONESIA,33.149000000000,0,33.149000000000,"2.0,96"
02-27-26,SHID,HOTEL SAHID JAYA INTERNATIONAL Tbk,ARIEF EFFENDI,ID,A,INDONESIAN,INDONESIA,31.177000000000,0,31.177000000000,"2.0,79"
02-27-26,SHIP,SILLO MARITIME PERDANA Tbk,PT GOLDENHEAVEN PRIMA INVESTAMA,CP,L,,INDONESIA,1.219.790.000,0,1.219.790.000,"44.0,85"
02-27-26,SHIP,SILLO MARITIME PERDANA Tbk,PT MAXIMA PRIMA SEJAHTERA,CP,L,,INDONESIA,12-31-99,0,12-31-99,"36.0,77"
02-27-26,SHIP,SILLO MARITIME PERDANA Tbk,PT SURYANI SAMUDRA SEJATI,CP,L,,INDONESIA,134.5000000000,0,134.5000000000,"4.0,95"
02-27-26,SHIP,SILLO MARITIME PERDANA Tbk,Resources Fortune LTD,OT,A,,BRITISH INDIAN OCEAN TERRITORY,116.67000000000,3.000000000,119.67000000000,4.0000000
02-27-26,SHIP,SILLO MARITIME PERDANA Tbk,PT BAYU SEMESTA ABADI,CP,L,,INDONESIA,90.7550.462,0,90.7550.462,"3.0,34"
02-27-26,SICO,SIGMA ENERGY COMPRESSINDO Tbk,PT. SIGMA ENERGY UTAMA,CP,L,,INDONESIA,615.000000000,0,615.000000000,"67.0,58"
02-27-26,SICO,SIGMA ENERGY COMPRESSINDO Tbk,PATRICIA GITTA CHANDRA,ID,L,INDONESIAN,INDONESIA,52.75000000000,0,52.75000000000,5.0000000
02-27-26,SICO,SIGMA ENERGY COMPRESSINDO Tbk,ALI UMAR,ID,L,INDONESIAN,INDONESIA,21.135000000000,0,21.135000000000,"0.0,32"
02-27-26,SIDO,INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk,PT HOTEL CANDI BARU,CP,L,,INDONESIA,12-17-49,5.428.282.442,23.278.282.442,"77.0,59"
02-27-26,SIDO,INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk,DRS SURONO SUBEKTI,ID,L,INDONESIAN,INDONESIA,678.519000000000,0,678.519000000000,"0.0,26"
02-27-26,SIDO,INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk,"PT. INDUSTRI JAMU DAN FARMASI SIDO MUNCUL, TBK",CP,L,,INDONESIA,564.8000000000,0,564.8000000000,"1.0,88"
02-27-26,SIDO,INDUSTRI JAMU DAN FARMASI SIDO MUNCUL Tbk,EMPLOYEES PROVIDENT FUND BOARD,PF,A,,MALAYSIA,528.235000000000,0,528.235000000000,"1.0,76"
02-27-26,SILO,SILOAM INTERNATIONAL HOSPITALS Tbk,SIGHT INVESTMENT COMPANY PTE LIMITED,CP,A,,SINGAPORE,8.329.093.832,0,8.329.093.832,64.000004
02-27-26,SILO,SILOAM INTERNATIONAL HOSPITALS Tbk,"MEGAPRATAMA KARYA PERSADA, PT",CP,L,,INDONESIA,2.679.256.980,0,2.679.256.980,20.0000000
02-27-26,SILO,SILOAM INTERNATIONAL HOSPITALS Tbk,"GLORIA MULIA, PT",CP,L,,INDONESIA,104.949000000000,352.4310.896,457.380.896,"0.0,52"
02-27-26,SILO,SILOAM INTERNATIONAL HOSPITALS Tbk,"NILAM BIRU BERSINAR, PT.",,,,,0,396.9000000000,396.9000000000,3.000005
02-27-26,SILO,SILOAM INTERNATIONAL HOSPITALS Tbk,"SAFIRA PRIMA UTAMA, PT.",,,,,0,0.0.224,0.0.224,"1.0,86"
02-27-26,SIMA,SIWANI MAKMUR Tbk,JAKSA AGUNG MUDA BIDANG TINDAK PIDANA KHUSUS KEJAKSAAN REPUBLIK INDONESIA KEJAKSAAN REPUBLIK INDONESIA,OT,L,,INDONESIA,53.344000000000,0,53.344000000000,12.000005
02-27-26,SIMA,SIWANI MAKMUR Tbk,"BANK DANAMON INDONESIA Tbk, PT - REGISTRAR",IB,L,,INDONESIA,26.4580000066,0,26.4580000066,"5.0,98"
02-27-26,SIMA,SIWANI MAKMUR Tbk,PT Yuanta Sekuritas Indonesia,SC,L,,INDONESIA,25.808000000000,0,25.808000000000,"5.0,83"
02-27-26,SIMA,SIWANI MAKMUR Tbk,PT. ASURANSI JIWA IFG,IS,L,,INDONESIA,21.610.424,0,21.610.424,"4.0,88"
02-27-26,SIMA,SIWANI MAKMUR Tbk,REKSA DANA VICTORIA EQUITY MAXIMA,MF,L,,INDONESIA,21.13000000000,0,21.13000000000,"4.0,77"
02-27-26,SIMA,SIWANI MAKMUR Tbk,REKSA DANA POOL ADVISTA KAPITAL OPTIMAL,MF,L,,INDONESIA,16.826000000000,0,16.826000000000,3.0000000
02-27-26,SIMA,SIWANI MAKMUR Tbk,PT Wanteg Sekuritas,SC,L,,INDONESIA,14.604000000000,0,14.604000000000,3.0000000
02-27-26,SIMA,SIWANI MAKMUR Tbk,REKSA DANA AURORA SMC EQUITY,MF,L,,INDONESIA,13.000000000,0,13.000000000,"2.0,94"
02-27-26,SIMA,SIWANI MAKMUR Tbk,Jonathan Subroto,ID,L,INDONESIAN,INDONESIA,12.944000000000,0,12.944000000000,"0.0,92"
02-27-26,SIMA,SIWANI MAKMUR Tbk,REKSA DANA EMCO MANTAP,MF,L,,INDONESIA,12.583000000000,0,12.583000000000,"2.0,84"
02-27-26,SIMA,SIWANI MAKMUR Tbk,CHRISTOPHER PANDU WINATA,ID,L,INDONESIAN,INDONESIA,6.309000000000,0,6.309000000000,"1.0,43"
02-27-26,SIMA,SIWANI MAKMUR Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,L,,INDONESIA,5.7220.541,0,5.7220.541,"0.0,29"
02-27-26,SIMP,SALIM IVOMAS PRATAMA Tbk,INDOFOOD AGRI RESOURCES LTD.,OT,A,,SINGAPORE,0,11.387.745.000,11.387.745.000,"73.0,46"
02-27-26,SIMP,SALIM IVOMAS PRATAMA Tbk,INDOFOOD SUKSES MAKMUR TBK,CP,L,,INDONESIA,23.121000000000,01-12-85,1.035.306.400,"6.0,68"
02-27-26,SIMP,SALIM IVOMAS PRATAMA Tbk,LO KHENG HONG. DRS,ID,L,INDONESIAN,INDONESIA,779.207000000000,0,779.207000000000,5.000003
02-27-26,SIMP,SALIM IVOMAS PRATAMA Tbk,"PANIN SEKURITAS Tbk, PT",SC,L,,INDONESIA,238.182000000000,0,238.182000000000,"1.0,54"
02-27-26,SIMP,SALIM IVOMAS PRATAMA Tbk,MANDIRI INVESTAMA SEJATI,,,,,0,163.54000000000,163.54000000000,1.000006
02-27-26,SINI,SINGARAJA PUTRA Tbk,PT. AUTUM PRIMA INDONESIA,CP,L,,INDONESIA,144.3000000000,0,144.3000000000,30.0000000
02-27-26,SINI,SINGARAJA PUTRA Tbk,PT. KREASI JASA PERSADA,CP,L,,INDONESIA,94.94000000000,0,94.94000000000,"19.0,74"
02-27-26,SINI,SINGARAJA PUTRA Tbk,BATUBARA DEVELOPMENT PTE. LTD.,CP,A,,SINGAPORE,74.53000000000,0,74.53000000000,"15.0,49"
02-27-26,SINI,SINGARAJA PUTRA Tbk,HAPSORO,ID,L,INDONESIAN,INDONESIA,43.29000000000,0,43.29000000000,9.0000000
02-27-26,SINI,SINGARAJA PUTRA Tbk,SUSAN HIOE,ID,L,INDONESIAN,INDONESIA,14.464000000000,0,14.464000000000,3.000001
02-27-26,SINI,SINGARAJA PUTRA Tbk,RIYAN SYAHFIKRI,ID,L,INDONESIAN,INDONESIA,5.183000000000,0,5.183000000000,1.000008
02-27-26,SIPD,SREEYA SEWU INDONESIA Tbk,GREAT GIANT PINEAPPLE,CP,L,,INDONESIA,1.669.503.819,0,1.669.503.819,"90.0,78"
02-27-26,SIPD,SREEYA SEWU INDONESIA Tbk,PT SURYA PRIMA INTERNATIONAL,CP,L,,INDONESIA,46.636000000000,0,46.636000000000,"2.0,54"
02-27-26,SIPD,SREEYA SEWU INDONESIA Tbk,BOOM SECURITIES (H.K.) LIMITED,SC,A,,HONG KONG,23.832000000000,0,23.832000000000,1.0000000
02-27-26,SKBM,SEKAR BUMI Tbk,TAEL TWO PARTNERS LTD,,,,,0,554.7060000046,554.7060000046,32.000006
02-27-26,SKBM,SEKAR BUMI Tbk,GREEN RESOURCES INVESTMENTS PTE. LTD.,OT,A,,SINGAPORE,338.732000000000,0,338.732000000000,"19.0,58"
02-27-26,SKBM,SEKAR BUMI Tbk,MULTI KARYA SEJATI,,,,,0,169.860.287,169.860.287,"0.0,82"
02-27-26,SKBM,SEKAR BUMI Tbk,PERUSAHAAN PERSEROAN (PERSERO) BANK NEGARA INDONESIA,IB,L,,INDONESIA,105.9270.874,0,105.9270.874,"0.0,12"
02-27-26,SKBM,SEKAR BUMI Tbk,FJ CAPITAL PTE. LTD.,OT,A,,SINGAPORE,93.8590.834,0,93.8590.834,"5.0,43"
02-27-26,SKBM,SEKAR BUMI Tbk,ROYAL PRIMA PACIFIC PTE. LTD.,OT,A,,SINGAPORE,86.086000000000,0,86.086000000000,"4.0,98"
02-27-26,SKBM,SEKAR BUMI Tbk,VEE FORTUNE PTE. LTD.,CP,A,,SINGAPORE,79.530.584,0,79.530.584,4.0000000
02-27-26,SKBM,SEKAR BUMI Tbk,KENFAY RESOURCES PTE. LTD.,OT,A,,SINGAPORE,78.211000000000,0,78.211000000000,"0.0,52"
02-27-26,SKBM,SEKAR BUMI Tbk,OEI HARRY LUKMITO,ID,L,INDONESIAN,INDONESIA,33.9850.745,0,33.9850.745,"1.0,96"
02-27-26,SKBM,SEKAR BUMI Tbk,FANNI SUSILO,ID,L,INDONESIAN,INDONESIA,26.153000000000,0,26.153000000000,"1.0,51"
02-27-26,SKBM,SEKAR BUMI Tbk,PT ADANA VISI INVESTAMA,CP,L,,INDONESIA,19.764000000000,0,19.764000000000,"1.0,14"
02-27-26,SKLT,SEKAR LAUT Tbk,GREEN RESOURCES INVESTMENTS PTE. LTD.,OT,A,,SINGAPORE,2.964.293.140,0,2.964.293.140,"42.0,91"
02-27-26,SKLT,SEKAR LAUT Tbk,FJ CAPITAL PTE. LTD.,OT,A,,SINGAPORE,720.4540.215,0,720.4540.215,"10.0,43"
02-27-26,SKLT,SEKAR LAUT Tbk,PT. SEKAR LAUT TBK,CP,L,,INDONESIA,669.369000000000,0,669.369000000000,"9.0,69"
02-27-26,SKLT,SEKAR LAUT Tbk,PT ANEKA AGRO FOOD,CP,L,,INDONESIA,451.8210.875,0,451.8210.875,"6.0,54"
02-27-26,SKLT,SEKAR LAUT Tbk,PT VISI INTI PELANGI,CP,L,,INDONESIA,451.8210.875,0,451.8210.875,"6.0,54"
02-27-26,SKLT,SEKAR LAUT Tbk,PT ESWHUANG,CP,L,,INDONESIA,451.8210.875,0,451.8210.875,"6.0,54"
02-27-26,SKLT,SEKAR LAUT Tbk,VEE FORTUNE PTE. LTD.,CP,A,,SINGAPORE,268.632000000000,0,268.632000000000,"3.0,89"
02-27-26,SKLT,SEKAR LAUT Tbk,KENFAY RESOURCES PTE. LTD.,OT,A,,SINGAPORE,268.632000000000,0,268.632000000000,"3.0,89"
02-27-26,SKLT,SEKAR LAUT Tbk,ROYAL PRIMA PACIFIC PTE. LTD.,OT,A,,SINGAPORE,268.632000000000,0,268.632000000000,"3.0,89"
02-27-26,SKLT,SEKAR LAUT Tbk,PT WOK MITRA LESTARI,CP,L,,INDONESIA,177.269000000000,0,177.269000000000,"2.0,57"
02-27-26,SKLT,SEKAR LAUT Tbk,BNP PARIBAS SINGAPORE BRANCH,IB,A,,SINGAPORE,72.845000000000,0,72.845000000000,1.000005
02-27-26,SKRN,SUPERKRANE MITRA UTAMA Tbk,PT SAGA INVESTAMA SEDAYA,CP,L,,INDONESIA,231.000000000,03-31-50,03-31-81,"59.0,75"
02-27-26,SKRN,SUPERKRANE MITRA UTAMA Tbk,YAFIN TANDIONO TAN,ID,L,INDONESIAN,INDONESIA,0,12-31-49,12-31-49,"23.0,33"
02-27-26,SKRN,SUPERKRANE MITRA UTAMA Tbk,PT. SUPERKRANE MITRA UTAMA TBK,CP,L,,INDONESIA,382.0.174,0,382.0.174,5.000009
02-27-26,SKRN,SUPERKRANE MITRA UTAMA Tbk,FEDERAL INTERNATIONAL (2000) LTD,CP,A,,SINGAPORE,208.8130.499,0,208.8130.499,"2.0,78"
02-27-26,SKRN,SUPERKRANE MITRA UTAMA Tbk,GLOBRANT INVESTMENT INC,CP,A,,MALAYSIA,172.05700000006,0,172.05700000006,"0.0,29"
02-27-26,SKRN,SUPERKRANE MITRA UTAMA Tbk,ZHENYU LI,ID,L,CHINESE,INDONESIA,140.000000000,0,140.000000000,"1.0,87"
02-27-26,SKRN,SUPERKRANE MITRA UTAMA Tbk,HENGKY WIJAYA OEY,ID,L,INDONESIAN,INDONESIA,122.288000000000,0,122.288000000000,"1.0,63"
02-27-26,SKRN,SUPERKRANE MITRA UTAMA Tbk,LAM ANTON RAMLI,ID,L,INDONESIAN,INDONESIA,102.8000000000,0,102.8000000000,"1.0,37"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,JPMCB NA RE-ORA PRO NOBIS INTERNATIONAL CORP,CP,A,,"VIRGIN ISLANDS, BRITISH",107.444000000000,0,107.444000000000,"18.0,37"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,TRES MARIA CAPITAL LTD,OT,A,,"VIRGIN ISLANDS, BRITISH",89.42000000000,0,89.42000000000,"0.0,29"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,REKSA DANA NARADA SAHAM INDONESIA II,MF,L,,INDONESIA,61.319000000000,0,61.319000000000,"10.0,48"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,DBS BANK LTD.,IB,A,,SINGAPORE,52.646000000000,0,52.646000000000,9.0000000
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,ERRY SULISTIO,ID,L,INDONESIAN,INDONESIA,44.566000000000,0,44.566000000000,"0.0,62"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,REKSA DANA NARADA SAHAM INDONESIA,MF,L,,INDONESIA,27.582000000000,0,27.582000000000,"4.0,71"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,REKSA DANA NARADA CAMPURAN I,MF,L,,INDONESIA,27.582000000000,0,27.582000000000,"4.0,71"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,REKSA DANA SYARIAH NARADA SAHAM BERKAH SYARIAH,MF,L,,INDONESIA,27.582000000000,0,27.582000000000,"4.0,71"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,DINA ARJANTI,ID,L,INDONESIAN,INDONESIA,22.625000000000,0,22.625000000000,"3.0,87"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,NIKI NASTITIE KARYA DEWI,ID,L,INDONESIAN,INDONESIA,22.625000000000,0,22.625000000000,"3.0,87"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,PT. NARADA ADIKARA INDONESIA,CP,L,,INDONESIA,21.451000000000,0,21.451000000000,"3.0,67"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,PT NORTHCLIFF INDONESIA,CP,L,,INDONESIA,14.758000000000,0,14.758000000000,"0.0,52"
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,CREATIVE ONE LIMITED,CP,A,,"VIRGIN ISLANDS, BRITISH",9.377000000000,0,9.377000000000,1.0000000
02-27-26,SKYB,NORTHCLIFF CITRANUSA INDONESIA Tbk,IRWAN SUDJONO,ID,L,INDONESIAN,INDONESIA,6.589000000000,0,6.589000000000,"1.0,13"
02-27-26,SLIS,GAYA ABADI SEMPURNA Tbk,PT SELIS INVESTAMA INDONESIA,CP,L,,INDONESIA,12-31-24,0,12-31-24,"45.0,67"
02-27-26,SLIS,GAYA ABADI SEMPURNA Tbk,TJOA KING HOA,ID,L,INDONESIAN,,179.992000000000,0,179.992000000000,"7.0,31"
02-27-26,SLIS,GAYA ABADI SEMPURNA Tbk,SUGIYANTO,ID,L,INDONESIAN,INDONESIA,31.279000000000,0,31.279000000000,"0.0,27"
02-27-26,SMAR,SINAR MAS AGRO RESOURCES AND TECHNOLOGY T,bPkT PURIMAS SASMITA,CP,L,,INDONESIA,0,2.653.897.571,2.653.897.571,92.0000000
02-27-26,SMAR,SINAR MAS AGRO RESOURCES AND TECHNOLOGY T,bKkOPERASI KARYAWAN SMART KANTOR PUSAT JAKARTA,OT,L,,INDONESIA,138.309000000000,0,138.309000000000,"0.0,82"
02-27-26,SMAR,SINAR MAS AGRO RESOURCES AND TECHNOLOGY T,bEkUROTRADE DEVELOPMENTS LIMITED,CP,A,,"VIRGIN ISLANDS, BRITISH",55.59500000005,0,55.59500000005,"1.0,94"
02-27-26,SMBR,SEMEN BATURAJA Tbk,PT SEMEN INDONESIA (PERSERO) TBK,CP,L,,INDONESIA,0,7.499.999.999,7.499.999.999,"75.0,51"
02-27-26,SMBR,SEMEN BATURAJA Tbk,PT. ASURANSI JIWA IFG,IS,L,,INDONESIA,784.084000000000,0,784.084000000000,"7.0,89"
02-27-26,SMBR,SEMEN BATURAJA Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,L,,INDONESIA,472.428000000000,0,472.428000000000,"4.0,76"
02-27-26,SMCB,SOLUSI BANGUN INDONESIA Tbk,PT SEMEN INDONESIA (PERSERO) TBK,CP,L,,INDONESIA,7.533.148.888,0,7.533.148.888,"0.0,52"
02-27-26,SMCB,SOLUSI BANGUN INDONESIA Tbk,Taiheiyo Cement Corporation,CP,A,,JAPAN,1.367.396.991,0,1.367.396.991,"15.0,16"
02-27-26,SMDM,SURYAMAS DUTAMAKMUR Tbk,BUMI SERPONG DAMAI TBK PT,CP,L,,INDONESIA,4.723.134.988,0,4.723.134.988,"98.0,97"
02-27-26,SMDR,SAMUDERA INDONESIA Tbk,"SAMUDERA INDONESIA TANGGUH, PT",,,,,0,08-31-84,08-31-84,56.000008
02-27-26,SMDR,SAMUDERA INDONESIA Tbk,"NGRUMAT BONDO UTOMO, PT",,,,,502.337000000000,1.874.494.538,2.376.831.738,"14.0,51"
02-27-26,SMDR,SAMUDERA INDONESIA Tbk,SAMUDERA INDONESIA TANGGUH,CP,L,,INDONESIA,313.848000000000,0,313.848000000000,"0.0,92"
02-27-26,SMDR,SAMUDERA INDONESIA Tbk,"SUDIARSO, DRS",,,,,0,312.661000000000,312.661000000000,"1.0,91"
02-27-26,SMDR,SAMUDERA INDONESIA Tbk,DANA PENSIUN SAMUDERA INDONESIA,PF,L,,INDONESIA,174.26000000000,0,174.26000000000,1.000006
02-27-26,SMGA,SUMBER MINERAL GLOBAL ABADI Tbk,SUMBER GLOBAL ENERGY TBK,CP,L,,INDONESIA,01-31-00,02-28-00,05-31-00,72.0000000
02-27-26,SMGA,SUMBER MINERAL GLOBAL ABADI Tbk,VIVI RAMALYATI HUTAMA,ID,L,INDONESIAN,INDONESIA,0,700.000000000,700.000000000,8.0000000
02-27-26,SMGA,SUMBER MINERAL GLOBAL ABADI Tbk,REKSA DANA PACIFIC EQUITY GROWTH FUND V,MF,L,,INDONESIA,98.8000000000,0,98.8000000000,"1.0,13"
02-27-26,SMGA,SUMBER MINERAL GLOBAL ABADI Tbk,REKSA DANA PACIFIC EQUITY GROWTH FUND,MF,L,,INDONESIA,95.000000000,0,95.000000000,1.000009
02-27-26,SMGR,SEMEN INDONESIA (PERSERO) Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT DANANTARA ASSET MANAGEMENT,CP,L,,,0,3.422.452.775,3.422.452.775,"50.0,69"
02-27-26,SMGR,SEMEN INDONESIA (PERSERO) Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN HARI TUA,IS,L,,INDONESIA,230.981000000000,0,230.981000000000,"0.0,42"
02-27-26,SMGR,SEMEN INDONESIA (PERSERO) Tbk,INVESCO FUNDS,MF,A,,LUXEMBOURG,183.335000000000,0,183.335000000000,"0.0,72"
02-27-26,SMGR,SEMEN INDONESIA (PERSERO) Tbk,T. ROWE PRICE EMERGING MARKETS DISCOVERY STOCK TRUST,OT,A,,UNITED STATES,107.177000000000,0,107.177000000000,"1.0,59"
02-27-26,SMGR,SEMEN INDONESIA (PERSERO) Tbk,BEST INVESTMENT CORPORATION,OT,A,,CHINA,86.3240.256,0,86.3240.256,"0.0,28"
02-27-26,SMGR,SEMEN INDONESIA (PERSERO) Tbk,PT TASPEN (PERSERO),IS,L,,INDONESIA,80.125000000000,0,80.125000000000,"1.0,19"
02-27-26,SMGR,SEMEN INDONESIA (PERSERO) Tbk,FIDELITY FUNDS,MF,A,,LUXEMBOURG,80.3460000061,0,80.3460000061,"1.0,19"
02-27-26,SMGR,SEMEN INDONESIA (PERSERO) Tbk,THE HARTFORD INTERNATIONAL VALUE FUND,MF,A,,UNITED STATES,79.0430.446,0,79.0430.446,"1.0,17"
02-27-26,SMIL,SARANA MITRA LUAS Tbk,HADI SUHERMIN,ID,L,INDONESIAN,INDONESIA,362.024000000000,02-28-50,04-24-12,"46.0,99"
02-27-26,SMIL,SARANA MITRA LUAS Tbk,LUCIA IRAWATY LIE,,,,,0,01-31-00,01-31-00,24.0000000
02-27-26,SMIL,SARANA MITRA LUAS Tbk,WINSTON SUHERMIN,,,,,0,700.000000000,700.000000000,8.0000000
02-27-26,SMIL,SARANA MITRA LUAS Tbk,PT MAYBANK SEKURITAS INDONESIA - REGISTRAR,SC,L,,INDONESIA,450.000000000,0,450.000000000,"5.0,14"
02-27-26,SMIL,SARANA MITRA LUAS Tbk,RAHMAT HIDAYAT,ID,L,INDONESIAN,INDONESIA,281.738000000000,0,281.738000000000,"0.0,22"
02-27-26,SMIL,SARANA MITRA LUAS Tbk,PT ASURANSI JIWA STARINVESTAMA,IS,L,,INDONESIA,167.3000000000,0,167.3000000000,"1.0,91"
02-27-26,SMIL,SARANA MITRA LUAS Tbk,RIDWAN SYAHRIL,ID,L,INDONESIAN,INDONESIA,102.987000000000,0,102.987000000000,"1.0,18"
02-27-26,SMIL,SARANA MITRA LUAS Tbk,ZAFA INTER INVESTAMA,CP,L,,INDONESIA,94.493000000000,0,94.493000000000,1.000008
02-27-26,SMKL,SATYAMITRA KEMAS LESTARI Tbk,PT. SATYAMITRA INVESTINDO PRATAMA,CP,L,,INDONESIA,116.689000000000,2.722.500.000,2.839.189.300,83.000006
02-27-26,SMKL,SATYAMITRA KEMAS LESTARI Tbk,TAN FRANCO AGUNG,ID,L,INDONESIAN,INDONESIA,72.5000000000,0,72.5000000000,"0.0,12"
02-27-26,SMKL,SATYAMITRA KEMAS LESTARI Tbk,JPMCB NA RE - SHINHAN BANK ACTING AS CUSTODY OF HONORS ASIA IPO PRIVATE INVESTMENT FUND,OT,A,,"KOREA, REPUBLIC OF",65.54000000000,0,65.54000000000,"0.0,92"
02-27-26,SMKL,SATYAMITRA KEMAS LESTARI Tbk,ANG KINARDO,ID,L,INDONESIAN,INDONESIA,63.5000000000,0,63.5000000000,"1.0,86"
02-27-26,SMKL,SATYAMITRA KEMAS LESTARI Tbk,SIMON ANGDIAS,ID,L,INDONESIAN,INDONESIA,34.48000000000,0,34.48000000000,1.000001
02-27-26,SMKM,SUMBER MAS KONSTRUKSI Tbk,LIM SHRIMP ORG PTE. LTD.,CP,A,,SINGAPORE,313.25000000000,0,313.25000000000,25.0000000
02-27-26,SMKM,SUMBER MAS KONSTRUKSI Tbk,"VINA NAULI JORDANIA, PT",CP,L,,INDONESIA,62.65000000000,0,62.65000000000,5.0000000
02-27-26,SMKM,SUMBER MAS KONSTRUKSI Tbk,BONDRA UJI PRATAMA,ID,L,INDONESIAN,INDONESIA,38.371000000000,0,38.371000000000,3.000006
02-27-26,SMKM,SUMBER MAS KONSTRUKSI Tbk,ADVANCE OPPORTUNITIES FUND,MF,A,,CAYMAN ISLANDS,22.3880.895,0,22.3880.895,"1.0,79"
02-27-26,SMKM,SUMBER MAS KONSTRUKSI Tbk,PELAYARAN NELLY DWI PUTRI TBK PT,CP,L,,INDONESIA,22.36000000000,0,22.36000000000,"1.0,78"
02-27-26,SMKM,SUMBER MAS KONSTRUKSI Tbk,THAT FA,ID,L,INDONESIAN,INDONESIA,20.354000000000,0,20.354000000000,"0.0,62"
02-27-26,SMKM,SUMBER MAS KONSTRUKSI Tbk,PT. KITA TUMBUH BERSAMA,CP,L,,INDONESIA,19.199000000000,0,19.199000000000,"1.0,53"
02-27-26,SMKM,SUMBER MAS KONSTRUKSI Tbk,BARCLAYS CAPITAL SECURITIES LIMITED,IB,A,,UNITED KINGDOM,15.543000000000,0,15.543000000000,"0.0,24"
02-27-26,SMLE,SINERGI MULTI LESTARINDO Tbk,PT. SINERGI ASIA CORPORINDO,CP,L,,INDONESIA,1.642.593.400,0,1.642.593.400,"70.0,55"
02-27-26,SMLE,SINERGI MULTI LESTARINDO Tbk,PHILLIP SECURITIES PTE LTD,SC,A,,SINGAPORE,100.328000000000,0,100.328000000000,"4.0,31"
02-27-26,SMLE,SINERGI MULTI LESTARINDO Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,A,,SINGAPORE,88.397000000000,0,88.397000000000,3.0000000
02-27-26,SMLE,SINERGI MULTI LESTARINDO Tbk,NJONO SAMPOERNO,ID,L,INDONESIAN,INDONESIA,84.228000000000,0,84.228000000000,"0.0,62"
02-27-26,SMLE,SINERGI MULTI LESTARINDO Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,IB,A,,SINGAPORE,64.618000000000,0,64.618000000000,"2.0,78"
02-27-26,SMLE,SINERGI MULTI LESTARINDO Tbk,TANTI ROYANI,ID,L,INDONESIAN,INDONESIA,0,30.06000000000,30.06000000000,"0.0,29"
